t,x0,x1,x2,x3,x4,x5,x6,x7
1.155457782745361328e+01,4.998445883393287659e-02,-1.362187322229146957e-02,2.022654953179880977e-04,-1.520582445664331317e-04,1.402348428964614868e-01,-2.497621439397335052e-02,7.865954935550689697e-02,-1.827506721019744873e-02
1.155557823181152344e+01,4.997083544731140137e-02,-1.361816097050905228e-02,2.021134423557668924e-04,-1.519445795565843582e-04,1.402098685503005981e-01,-2.497176080942153931e-02,7.864127308130264282e-02,-1.827082037925720215e-02
1.155657768249511719e+01,4.995721578598022461e-02,-1.361444965004920959e-02,2.019614912569522858e-04,-1.518310018582269549e-04,1.401848942041397095e-01,-2.496730722486972809e-02,7.862300425767898560e-02,-1.826657541096210480e-02
1.155757808685302734e+01,4.994359984993934631e-02,-1.361073926091194153e-02,2.018096565734595060e-04,-1.517175114713609219e-04,1.401599198579788208e-01,-2.496285550296306610e-02,7.860473543405532837e-02,-1.826233044266700745e-02
1.155857753753662109e+01,4.992998763918876648e-02,-1.360702980309724808e-02,2.016579383052885532e-04,-1.516041083959862590e-04,1.401349604129791260e-01,-2.495840378105640411e-02,7.858647406101226807e-02,-1.825808733701705933e-02
1.155957794189453125e+01,4.991637915372848511e-02,-1.360332127660512924e-02,2.015063364524394274e-04,-1.514907926321029663e-04,1.401100009679794312e-01,-2.495395205914974213e-02,7.856821268796920776e-02,-1.825384423136711121e-02
1.156057834625244141e+01,4.990277439355850220e-02,-1.359961461275815964e-02,2.013548510149121284e-04,-1.513775496277958155e-04,1.400850415229797363e-01,-2.494950219988822937e-02,7.854995876550674438e-02,-1.824960298836231232e-02
1.156157779693603516e+01,4.988917335867881775e-02,-1.359590888023376465e-02,2.012034674407914281e-04,-1.512643939349800348e-04,1.400600969791412354e-01,-2.494505234062671661e-02,7.853171229362487793e-02,-1.824536174535751343e-02
1.156257820129394531e+01,4.987557604908943176e-02,-1.359220407903194427e-02,2.010522002819925547e-04,-1.511513255536556244e-04,1.400351524353027344e-01,-2.494060434401035309e-02,7.851346582174301147e-02,-1.824112236499786377e-02
1.156357860565185547e+01,4.986198246479034424e-02,-1.358850020915269852e-02,2.009010495385155082e-04,-1.510383444838225842e-04,1.400102078914642334e-01,-2.493615634739398956e-02,7.849522680044174194e-02,-1.823688298463821411e-02
1.156457805633544922e+01,4.984839260578155518e-02,-1.358479727059602737e-02,2.007500152103602886e-04,-1.509254507254809141e-04,1.399852782487869263e-01,-2.493171021342277527e-02,7.847698777914047241e-02,-1.823264546692371368e-02
1.156557846069335938e+01,4.983480647206306458e-02,-1.358109526336193085e-02,2.005990827456116676e-04,-1.508126297267153859e-04,1.399603486061096191e-01,-2.492726407945156097e-02,7.845875620841979980e-02,-1.822840794920921326e-02
1.156657791137695312e+01,4.982122406363487244e-02,-1.357739418745040894e-02,2.004482666961848736e-04,-1.506998960394412279e-04,1.399354189634323120e-01,-2.492281980812549591e-02,7.844052463769912720e-02,-1.822417229413986206e-02
1.156757831573486328e+01,4.980764538049697876e-02,-1.357369404286146164e-02,2.002975670620799065e-04,-1.505872496636584401e-04,1.399104893207550049e-01,-2.491837553679943085e-02,7.842230051755905151e-02,-1.821993663907051086e-02
1.156857872009277344e+01,4.979407042264938354e-02,-1.356999482959508896e-02,2.001469838432967663e-04,-1.504746905993670225e-04,1.398855745792388916e-01,-2.491393126547336578e-02,7.840408384799957275e-02,-1.821570284664630890e-02
1.156957817077636719e+01,4.978049919009208679e-02,-1.356629654765129089e-02,1.999965024879202247e-04,-1.503622188465669751e-04,1.398606598377227783e-01,-2.490948885679244995e-02,7.838586717844009399e-02,-1.821146905422210693e-02
1.157057857513427734e+01,4.976693168282508850e-02,-1.356259919703006744e-02,1.998461375478655100e-04,-1.502498198533430696e-04,1.398357450962066650e-01,-2.490504644811153412e-02,7.836765795946121216e-02,-1.820723712444305420e-02
1.157157897949218750e+01,4.975336790084838867e-02,-1.355890370905399323e-02,1.996958890231326222e-04,-1.501375081716105342e-04,1.398108452558517456e-01,-2.490060590207576752e-02,7.834944874048233032e-02,-1.820300705730915070e-02
1.157257843017578125e+01,4.973980784416198730e-02,-1.355520915240049362e-02,1.995457569137215614e-04,-1.500252838013693690e-04,1.397859454154968262e-01,-2.489616535604000092e-02,7.833124697208404541e-02,-1.819877699017524719e-02
1.157357883453369141e+01,4.972625151276588440e-02,-1.355151552706956863e-02,1.993957266677170992e-04,-1.499131467426195741e-04,1.397610455751419067e-01,-2.489172667264938354e-02,7.831304520368576050e-02,-1.819454878568649292e-02
1.157457828521728516e+01,4.971269890666007996e-02,-1.354782283306121826e-02,1.992458128370344639e-04,-1.498010824434459209e-04,1.397361606359481812e-01,-2.488728798925876617e-02,7.829485088586807251e-02,-1.819032058119773865e-02
1.157557868957519531e+01,4.969915002584457397e-02,-1.354413107037544250e-02,1.990960154216736555e-04,-1.496891054557636380e-04,1.397112756967544556e-01,-2.488284930586814880e-02,7.827666401863098145e-02,-1.818609423935413361e-02
1.157657909393310547e+01,4.968560487031936646e-02,-1.354044023901224136e-02,1.989463198697194457e-04,-1.495772157795727253e-04,1.396863907575607300e-01,-2.487841248512268066e-02,7.825847715139389038e-02,-1.818186789751052856e-02
1.157757854461669922e+01,4.967206344008445740e-02,-1.353675033897161484e-02,1.987967407330870628e-04,-1.494653988629579544e-04,1.396615058183670044e-01,-2.487397566437721252e-02,7.824029773473739624e-02,-1.817764341831207275e-02
1.157857894897460938e+01,4.965852573513984680e-02,-1.353306137025356293e-02,1.986472780117765069e-04,-1.493536692578345537e-04,1.396366357803344727e-01,-2.486954070627689362e-02,7.822211831808090210e-02,-1.817341893911361694e-02
1.157957935333251953e+01,4.964499175548553467e-02,-1.352937333285808563e-02,1.984979171538725495e-04,-1.492420269642025232e-04,1.396117657423019409e-01,-2.486510574817657471e-02,7.820394635200500488e-02,-1.816919632256031036e-02
1.158057880401611328e+01,4.963146150112152100e-02,-1.352568622678518295e-02,1.983486727112904191e-04,-1.491304719820618629e-04,1.395868957042694092e-01,-2.486067265272140503e-02,7.818577438592910767e-02,-1.816497370600700378e-02
1.158157920837402344e+01,4.961793497204780579e-02,-1.352200005203485489e-02,1.981995446840301156e-04,-1.490189897594973445e-04,1.395620405673980713e-01,-2.485623955726623535e-02,7.816760987043380737e-02,-1.816075295209884644e-02
1.158257865905761719e+01,4.960441216826438904e-02,-1.351831480860710144e-02,1.980505185201764107e-04,-1.489075948484241962e-04,1.395371854305267334e-01,-2.485180646181106567e-02,7.814945280551910400e-02,-1.815653219819068909e-02
1.158357906341552734e+01,4.959089308977127075e-02,-1.351463049650192261e-02,1.979016087716445327e-04,-1.487962872488424182e-04,1.395123302936553955e-01,-2.484737522900104523e-02,7.813129574060440063e-02,-1.815231330692768097e-02
1.158457946777343750e+01,4.957737773656845093e-02,-1.351094804704189301e-02,1.977528154384344816e-04,-1.486850669607520103e-04,1.394874900579452515e-01,-2.484294399619102478e-02,7.811314612627029419e-02,-1.814809441566467285e-02
1.158557891845703125e+01,4.956386610865592957e-02,-1.350726652890443802e-02,1.976041239686310291e-04,-1.485739194322377443e-04,1.394626498222351074e-01,-2.483851462602615356e-02,7.809499651193618774e-02,-1.814387738704681396e-02
1.158657932281494141e+01,4.955035820603370667e-02,-1.350358594208955765e-02,1.974555489141494036e-04,-1.484628592152148485e-04,1.394378095865249634e-01,-2.483408525586128235e-02,7.807685434818267822e-02,-1.813966035842895508e-02
1.158757972717285156e+01,4.953685402870178223e-02,-1.349990628659725189e-02,1.973070902749896049e-04,-1.483518863096833229e-04,1.394129693508148193e-01,-2.482965774834156036e-02,7.805871218442916870e-02,-1.813544519245624542e-02
1.158857917785644531e+01,4.952335357666015625e-02,-1.349622756242752075e-02,1.971587334992364049e-04,-1.482409861637279391e-04,1.393881440162658691e-01,-2.482523024082183838e-02,7.804057747125625610e-02,-1.813123188912868500e-02
1.158957958221435547e+01,4.950985684990882874e-02,-1.349254976958036423e-02,1.970104931388050318e-04,-1.481301733292639256e-04,1.393633186817169189e-01,-2.482080273330211639e-02,7.802244275808334351e-02,-1.812701858580112457e-02
1.159057998657226562e+01,4.949636384844779968e-02,-1.348887290805578232e-02,1.968623691936954856e-04,-1.480194478062912822e-04,1.393384933471679688e-01,-2.481637708842754364e-02,7.800431549549102783e-02,-1.812280714511871338e-02
1.159157943725585938e+01,4.948287457227706909e-02,-1.348519697785377502e-02,1.967143471119925380e-04,-1.479087950428947806e-04,1.393136829137802124e-01,-2.481195144355297089e-02,7.798619568347930908e-02,-1.811859570443630219e-02
1.159257984161376953e+01,4.946938902139663696e-02,-1.348152197897434235e-02,1.965664414456114173e-04,-1.477982295909896493e-04,1.392888724803924561e-01,-2.480752766132354736e-02,7.796807587146759033e-02,-1.811438612639904022e-02
1.159357929229736328e+01,4.945590719580650330e-02,-1.347784791141748428e-02,1.964186376426368952e-04,-1.476877514505758882e-04,1.392640620470046997e-01,-2.480310387909412384e-02,7.794996351003646851e-02,-1.811017654836177826e-02
1.159457969665527344e+01,4.944242909550666809e-02,-1.347417477518320084e-02,1.962709502549842000e-04,-1.475773460697382689e-04,1.392392516136169434e-01,-2.479868009686470032e-02,7.793185114860534668e-02,-1.810596883296966553e-02
1.159558010101318359e+01,4.942895472049713135e-02,-1.347050257027149200e-02,1.961233792826533318e-04,-1.474670280003920197e-04,1.392144560813903809e-01,-2.479425817728042603e-02,7.791374623775482178e-02,-1.810176111757755280e-02
1.159657955169677734e+01,4.941548407077789307e-02,-1.346683222800493240e-02,1.959759101737290621e-04,-1.473567972425371408e-04,1.391896605491638184e-01,-2.478983625769615173e-02,7.789564132690429688e-02,-1.809755526483058929e-02
1.159757995605468750e+01,4.940201714634895325e-02,-1.346316281706094742e-02,1.958285574801266193e-04,-1.472466392442584038e-04,1.391648650169372559e-01,-2.478541620075702667e-02,7.787754386663436890e-02,-1.809334941208362579e-02
1.159858036041259766e+01,4.938855394721031189e-02,-1.345949433743953705e-02,1.956813066499307752e-04,-1.471365685574710369e-04,1.391400843858718872e-01,-2.478099614381790161e-02,7.785945385694503784e-02,-1.808914542198181152e-02
1.159957981109619141e+01,4.937509447336196899e-02,-1.345582678914070129e-02,1.955341722350567579e-04,-1.470265851821750402e-04,1.391153037548065186e-01,-2.477657794952392578e-02,7.784136384725570679e-02,-1.808494143187999725e-02
1.160058021545410156e+01,4.936163872480392456e-02,-1.345216017216444016e-02,1.953871396835893393e-04,-1.469166745664551854e-04,1.390905231237411499e-01,-2.477215975522994995e-02,7.782328128814697266e-02,-1.808073930442333221e-02
1.160157966613769531e+01,4.934818670153617859e-02,-1.344849448651075363e-02,1.952402235474437475e-04,-1.468068512622267008e-04,1.390657573938369751e-01,-2.476774156093597412e-02,7.780519872903823853e-02,-1.807653717696666718e-02
1.160258007049560547e+01,4.933473840355873108e-02,-1.344482973217964172e-02,1.950934238266199827e-04,-1.466971152694895864e-04,1.390409916639328003e-01,-2.476332522928714752e-02,7.778712362051010132e-02,-1.807233691215515137e-02
1.160358047485351562e+01,4.932129383087158203e-02,-1.344116590917110443e-02,1.949467259692028165e-04,-1.465874520363286138e-04,1.390162259340286255e-01,-2.475890889763832092e-02,7.776904851198196411e-02,-1.806813664734363556e-02
1.160457992553710938e+01,4.930785298347473145e-02,-1.343750301748514175e-02,1.948001445271074772e-04,-1.464778761146590114e-04,1.389914602041244507e-01,-2.475449442863464355e-02,7.775098085403442383e-02,-1.806393824517726898e-02
1.160558032989501953e+01,4.929441586136817932e-02,-1.343384105712175369e-02,1.946536649484187365e-04,-1.463683875044807792e-04,1.389667093753814697e-01,-2.475007995963096619e-02,7.773291319608688354e-02,-1.805973984301090240e-02
1.160658073425292969e+01,4.928098246455192566e-02,-1.343018002808094025e-02,1.945073017850518227e-04,-1.462589716538786888e-04,1.389419585466384888e-01,-2.474566735327243805e-02,7.771485298871994019e-02,-1.805554330348968506e-02
1.160758018493652344e+01,4.926755279302597046e-02,-1.342651993036270142e-02,1.943610404850915074e-04,-1.461496431147679687e-04,1.389172077178955078e-01,-2.474125474691390991e-02,7.769680023193359375e-02,-1.805134676396846771e-02
1.160858058929443359e+01,4.925412684679031372e-02,-1.342286169528961182e-02,1.942148956004530191e-04,-1.460403873352333903e-04,1.388924717903137207e-01,-2.473684214055538177e-02,7.767874747514724731e-02,-1.804715208709239960e-02
1.160958003997802734e+01,4.924070462584495544e-02,-1.341920439153909683e-02,1.940688525792211294e-04,-1.459312188671901822e-04,1.388677358627319336e-01,-2.473243139684200287e-02,7.766070216894149780e-02,-1.804295741021633148e-02
1.161058044433593750e+01,4.922728613018989563e-02,-1.341554801911115646e-02,1.939229259733110666e-04,-1.458221377106383443e-04,1.388429999351501465e-01,-2.472802065312862396e-02,7.764265686273574829e-02,-1.803876459598541260e-02
1.161158084869384766e+01,4.921387135982513428e-02,-1.341189257800579071e-02,1.937771012308076024e-04,-1.457131293136626482e-04,1.388182789087295532e-01,-2.472361177206039429e-02,7.762461900711059570e-02,-1.803457364439964294e-02
1.161258029937744141e+01,4.920046031475067139e-02,-1.340823806822299957e-02,1.936313929036259651e-04,-1.456042082281783223e-04,1.387935578823089600e-01,-2.471920289099216461e-02,7.760658115148544312e-02,-1.803038269281387329e-02
1.161358070373535156e+01,4.918705299496650696e-02,-1.340458448976278305e-02,1.934857864398509264e-04,-1.454953599022701383e-04,1.387688368558883667e-01,-2.471479587256908417e-02,7.758855074644088745e-02,-1.802619360387325287e-02
1.161458110809326172e+01,4.917364940047264099e-02,-1.340093184262514114e-02,1.933402963913977146e-04,-1.453865988878533244e-04,1.387441158294677734e-01,-2.471038885414600372e-02,7.757052779197692871e-02,-1.802200451493263245e-02
1.161558055877685547e+01,4.916024953126907349e-02,-1.339728012681007385e-02,1.931949082063511014e-04,-1.452779251849278808e-04,1.387194097042083740e-01,-2.470598183572292328e-02,7.755250483751296997e-02,-1.801781728863716125e-02
1.161658096313476562e+01,4.914685338735580444e-02,-1.339362934231758118e-02,1.930496364366263151e-04,-1.451693242415785789e-04,1.386947035789489746e-01,-2.470157667994499207e-02,7.753448933362960815e-02,-1.801363006234169006e-02
1.161758041381835938e+01,4.913346096873283386e-02,-1.338997948914766312e-02,1.929044665303081274e-04,-1.450608106097206473e-04,1.386699974536895752e-01,-2.469717152416706085e-02,7.751647382974624634e-02,-1.800944469869136810e-02
1.161858081817626953e+01,4.912007227540016174e-02,-1.338633056730031967e-02,1.927593984873965383e-04,-1.449523697374388576e-04,1.386453062295913696e-01,-2.469276823103427887e-02,7.749846577644348145e-02,-1.800525933504104614e-02
1.161958122253417969e+01,4.910668730735778809e-02,-1.338268257677555084e-02,1.926144468598067760e-04,-1.448440161766484380e-04,1.386206150054931641e-01,-2.468836493790149689e-02,7.748045772314071655e-02,-1.800107583403587341e-02
1.162058067321777344e+01,4.909330606460571289e-02,-1.337903644889593124e-02,1.924695970956236124e-04,-1.447357353754341602e-04,1.385959237813949585e-01,-2.468396350741386414e-02,7.746245712041854858e-02,-1.799689233303070068e-02
1.162158107757568359e+01,4.907992854714393616e-02,-1.337539125233888626e-02,1.923248637467622757e-04,-1.446275418857112527e-04,1.385712325572967529e-01,-2.467956207692623138e-02,7.744445651769638062e-02,-1.799271069467067719e-02
1.162258148193359375e+01,4.906655475497245789e-02,-1.337174698710441589e-02,1.921802322613075376e-04,-1.445194211555644870e-04,1.385465562343597412e-01,-2.467516064643859863e-02,7.742646336555480957e-02,-1.798852905631065369e-02
1.162358093261718750e+01,4.905318468809127808e-02,-1.336810365319252014e-02,1.920357171911746264e-04,-1.444113877369090915e-04,1.385218799114227295e-01,-2.467076107859611511e-02,7.740847766399383545e-02,-1.798434928059577942e-02
1.162458133697509766e+01,4.903981834650039673e-02,-1.336446125060319901e-02,1.918913039844483137e-04,-1.443034270778298378e-04,1.384972035884857178e-01,-2.466636151075363159e-02,7.739049196243286133e-02,-1.798016950488090515e-02
1.162558174133300781e+01,4.902645573019981384e-02,-1.336081977933645248e-02,1.917470071930438280e-04,-1.441955537302419543e-04,1.384725421667098999e-01,-2.466196194291114807e-02,7.737251371145248413e-02,-1.797599159181118011e-02
1.162658119201660156e+01,4.901309311389923096e-02,-1.335717923939228058e-02,1.916028122650459409e-04,-1.440877676941454411e-04,1.384478807449340820e-01,-2.465756423771381378e-02,7.735453546047210693e-02,-1.797181367874145508e-02
1.162758159637451172e+01,4.899973422288894653e-02,-1.335353963077068329e-02,1.914587192004546523e-04,-1.439800544176250696e-04,1.384232193231582642e-01,-2.465316653251647949e-02,7.733656466007232666e-02,-1.796763762831687927e-02
1.162858104705810547e+01,4.898637905716896057e-02,-1.334990095347166061e-02,1.913147425511851907e-04,-1.438724284525960684e-04,1.383985728025436401e-01,-2.464877068996429443e-02,7.731859385967254639e-02,-1.796346157789230347e-02
1.162958145141601562e+01,4.897302761673927307e-02,-1.334626320749521255e-02,1.911708677653223276e-04,-1.437648752471432090e-04,1.383739262819290161e-01,-2.464437484741210938e-02,7.730063050985336304e-02,-1.795928739011287689e-02
